Date,Year,Season,Slough,Site,Habitat,Method,Species,ID,Count,Wet mass (g),Comments,Entered By,Checked By,Processed,-80 Freezer,Freeze Drier,Dried,Crushed,Isotope,Decarb
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT2,CELSPP,CS58,,,,SS,VG,Y,Y,Y,Y,Y,N,N
3/14/2019,2019,DRY,SRS,CATB,MARSH,DF,PELFEM,PF30,1,0.025,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP638,8,0.536,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP639,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP640,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP641,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP642,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP643,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP644,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,PALPAL,PP645,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,CELSPP,CS59,1,0.074,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,BRAGRA,BG03,1,0.029,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,POND,TT3,AMPHIPOD,AP03,1,,to little to weigh,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP646,10,1.442,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP647,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP648,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP649,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP650,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP651,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP652,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP653,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP654,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PALPAL,PP655,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CORIXI,CX16,1,,to little to weigh,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,COENAG,CN15,3,0.02,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,COENAG,CN16,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,COENAG,CN17,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CELSPP,CS60,1,0.085,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CELSPP,CS61,1,0.129,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CELSPP,CS62,1,0.075,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CELSPP,CS63,1,0.029,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CELSPP,CS64,1,0.03,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,CELSPP,CS65,1,0.011,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,EPISTE,EP01,1,0.059,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT3,PACLON,PC02,1,0.31,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,ORANGE MITE,OM03,1,,to little to weigh,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS66,1,0.128,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS67,1,0.034,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS68,1,0.234,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS69,1,0.057,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS70,1,0.071,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS71,1,0.057,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,CELSPP,CS72,1,0.021,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PELFEM,PF33,1,0.033,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PELFEM,PF34,1,0.036,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PELFEM,PF35,1,0.028,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PACLON,PC03,1,0.209,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PACLON,PC04,1,0.182,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PACLON,PC05,1,0.052,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,EPISTE,EP02,1,0.016,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP656,18,2.342,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP657,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP658,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP659,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP660,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP661,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP662,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP663,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP664,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP665,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP666,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP667,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP668,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP669,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP670,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP671,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP672,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AHMDB,MARSH,TT1,PALPAL,PP673,,,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH3,MARSH,TT2,CELSPP,CS73,1,0.333,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH3,MARSH,TT2,SPIDER,SP07,1,0.019,,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH3,MARSH,TT2,CORIXI,CX17,1,,too little to weigh,SS,VG,Y,Y,Y,Y,Y,N,N
4/26/2019,2019,DRY,TSL,AH3,MARSH,TT2,SPHAER,SR01,1,0.083,,SS,VG,Y,N,N,N,N,N,N
4/26/2019,2019,DRY,TSL,AH3,MARSH,TT2,GRASSHOPPER,GP01,1,0.061,pinkish red,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,BELSPP,BS03,0.735,,1 GRAVID,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,BELSPP,BS04,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,CELSPP,CS74,1,0.061,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP674,20,2.091,17 palpal in freezer,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP675,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP676,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP677,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP678,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP679,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP680,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP681*,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP681,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP682,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP683,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP684,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP685,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP686,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP687,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP688,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP689,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP690,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP691,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,PALPAL,PP692,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,POND,TT2,GERRID,GR07,1,0.01,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP08,1,0.017,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP09,1,0.009,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP10,1,0.013,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP11,1,0.018,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP12,1,0.022,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP13,1,0.034,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP14,1,0.15,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,SPIDER,SP15,1,0.343,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,MESOVELIDAE,MV01,5,0.012,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,MESOVELIDAE,MV02,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,MESOVELIDAE,MV03,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,MESOVELIDAE,MV04,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,MESOVELIDAE,MV05,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,CYBSPP,CY01,1,0.043,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF36,12,0.515,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF37,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF38,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF39,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF40,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF41,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF42,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF43,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF44,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF45,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF46,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT1,PELFEM,PF47,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,PELFEM,PF48,3,0.043,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,PELFEM,PF49,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,PELFEM,PF50,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,BELSPP,BS05,2,0.375,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,BELSPP,BS06,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,COENAG,CN18,3,,no weight,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,COENAG,CN19,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,COENAG,CN20,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,SPIDER,SP16,1,0.016,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,SPIDER,SP17,1,0.015,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,SPIDER,SP18,1,0.01,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,SPIDER,SP19,1,0.026,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,SPIDER,SP20,1,0.019,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,SPIDER,SP21,1,0.068,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,CELSPP,CS75,1,0.007,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,TT3,CYBSPP,CY02,1,,too little to weigh,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,NEAR POND,FR,PALPAL,PP693,1,0.129,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PELFEM,PF52,6,0.315,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PELFEM,PF53,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PELFEM,PF54,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PELFEM,PF55,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PELFEM,PF56,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PELFEM,PF57,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PALPAL,PP694,2,0.106,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PALPAL,PP695,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,GERRID,GR08,1,0.005,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,MESOVELIDAE,MV06,1,0.011,,SS,VG,Y,Y,Y,Y,Y,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,HAISPP,HS01,1,0.013,,SS,VG,Y,N,N,N,N,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,PLASCA,PS01,1,0.063,,SS,VG,Y,N,N,N,N,N,N
11/16/2018,2018,WET,SRS,AH13,MARSH,FR,AMPHIPOD,AP04,1,,too little to weigh,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PELFEM,PF58,3,0.101,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PELFEM,PF59,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PELFEM,PF60,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,SPIDER,SP22,1,0.016,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,COLEOA,CE02,1,0.043,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,BRAGRA,BG04,1,0.049,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,CELSPP,CS76,3,0.135,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,CELSPP,CS77,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,CELSPP,CS78,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP696,23,2.191,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP697,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP698,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP699,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP700,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP701,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP702,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP703,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP704,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP705,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP706,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP707,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP708,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP709,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP710,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP711,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP712,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP713,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP714,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP715,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP716,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP717,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT1,PALPAL,PP718,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,PALPAL,PP719,4,0.407,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,PALPAL,PP720,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,PALPAL,PP721,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,PALPAL,PP722,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,PELFEM,PF61,1,0.019,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,CELSPP,CS79,1,0.138,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,SPIDER,SP23,2,0.005,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,SPIDER,SP24,,,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,BUG,BUG01,1,0.001,,SS,VG,Y,Y,Y,Y,Y,N,N
11/18/2018,2018,WET,SRS,AH13,MARSH,TT3,PLASCA,PS02,1,0.029,,SS,VG,Y,N,N,N,N,N,N
