ID,Diet_Item,Count,Volume,Comments
LG877,Periphyton,1,0.001,NA
LG878,Periphyton,1,0.005,NA
LG881,Periphyton,1,0.005,NA
LG882,Periphyton,1,0.001,NA
LG883,Periphyton,1,0.001,NA
LG889,Periphyton,1,0.001,NA
LG890,Periphyton,1,0.001,NA
LG892,Periphyton,1,0.001,NA
LG893,Periphyton,1,0.001,NA
LG897,Periphyton,1,0.001,NA
LG905,Periphyton,1,0.001,NA
LG906,Periphyton,1,0.001,NA
LG914,Periphyton,1,0.001,NA
LMr102,Periphyton,1,0.01,NA
LPu10,Periphyton,1,0.01,NA
LPu26,Periphyton,1,0.05,NA
LPu22,Physid Snail,7,0.09,parasitic worms
CU29,Physid Snail,55,0.3,mostly broken
LMi06,Physid Snail,23,0.05,~12 more in intestine
LMi07,Physid Snail,17,0.15,maybe 1 small P. duryi
LMi11,Physid Snail,25,0.16,more Snail in intestines
LMi15,Physid Snail,5,0.07,more in intestines
LMi16,Physid Snail,4,0.015,NA
LMi19,Physid Snail,2,0.001,NA
LMi29,Physid Snail,1,0.025,NA
CU22,Physid Snail,19,0.2,NA
AN01,Physid Snail,21,0.24,NA
AN03,Physid Snail,8,0.07,NA
LMi27,Physid Snail,3,0.03,NA
CL12,Physid Snail,2,0.03,NA
EE05,Physid Snail,1,0.001,NA
EE22,Physid Snail,1,0.002,NA
CU64,Physid Snail,21,0.16,NA
CU65,Physid Snail,8,0.07,NA
LPu14,Physid Snail,10,0.1,NA
EE69,Physid Snail,1,0.001,NA
EE19,Physid Snail,1,0.001,NA
LMa07,Physid Snail,2,0.01,NA
FC34,Physid Snail,2,0.005,NA
FC47,Physid Snail,1,0.001,NA
FC58,Physid Snail,1,0.001,NA
FC62,Physid Snail,1,0.001,NA
FC64,Physid Snail,1,0.001,NA
FC66,Physid Snail,1,0.001,NA
FC88,Physid Snail,1,0.001,NA
FC91,Physid Snail,1,0.01,NA
FC122,Physid Snail,1,0.001,NA
FC124,Physid Snail,1,0.001,NA
FC157,Physid Snail,1,0.005,NA
FC196,Physid Snail,1,0.001,NA
FC213,Physid Snail,8,0.025,NA
LMr100,Physid Snail,1,0.001,NA
GH182,Physid Snail,2,0.05,NA
GH198,Physid Snail,1,0.001,NA
GH502,Physid Snail,1,0.005,NA
GH638,Physid Snail,1,0.01,NA
HM21,Physid Snail,12,0.4,parasitic worms
HM23,Physid Snail,2,0.02,NA
HM24,Physid Snail,4,0.03,NA
HM25,Physid Snail,8,0.07,parasitic worms
HM26,Physid Snail,3,0.015,NA
HM27,Physid Snail,5,0.03,parasitic worms
HM32,Physid Snail,5,0.03,NA
HM41,Physid Snail,4,0.04,NA
HM43,Physid Snail,9,0.08,NA
HM44,Physid Snail,9,0.1,NA
HM56,Physid Snail,1,0.01,NA
HM57,Physid Snail,3,0.02,NA
HM59,Physid Snail,6,0.04,NA
HM69,Physid Snail,12,0.07,NA
HM79,Physid Snail,2,0.01,NA
HM88,Physid Snail,1,0.01,NA
HM95,Physid Snail,1,0.02,NA
CU72,Physid Snail,5,0.08,NA
SL14,Planorbella duryi,174,9.5,NA
FC56,Planorbella duryi,1,0.01,NA
LMi08,Planorbella duryi,14,0.24,NA
LMi09,Planorbella duryi,8,0.13,NA
FC109,Planorbella duryi,1,0.001,NA
HM25,Planorbella duryi,1,0.01,NA
HM97,Planorbella duryi,1,0.04,NA
NV02,Planorbella duryi,1,0.01,NA
LG267,Planorbella duryi,1,0.005,NA
LG399,Planorbella duryi,2,0.01,NA
LG400,Planorbella duryi,1,0.01,NA
LG445,Planorbella duryi,1,0.005,NA
LG707,Planorbella duryi,1,0.05,NA
LG718,Planorbella duryi,1,0.005,NA
LG766,Planorbella duryi,1,0.005,NA
LPu24,Planorbella duryi,1,0.02,NA
LPu32,Planorbella duryi,2,0.08,NA
GH676,Plecoptera,1,0.005,NA
MC43,Procambarus,1,1.8,Juvenile; parasitic worms
AC04,Procambarus,1,5.5,juvenile
LL28,Procambarus,1,0.4,NA
MC35,Procambarus,1,0.2,small portion of carapace
LL51,Procambarus,1,1.1,parasitic worms stomach exterior
LL52,Procambarus,1,0.1,NA
LL54,Procambarus,1,0.6,NA
LP25,Procambarus,1,0.3,mostly digested
LL21,Procambarus,1,0.9,NA
CL12,Procambarus,1,0.85,NA
SL11,Procambarus,1,0.08,NA
LG396,PSECOL,1,0.01,NA
LG688,PSECOL,1,0.005,NA
LG728,PSECOL,2,0.001,NA
LG743,PSECOL,3,0.01,NA
LG861,PSECOL,1,0.005,NA
LPu28,PSECOL,1,0.02,NA
GH37,Red Mite,1,0.001,NA
GH641,Red Mite,1,0.001,NA
CU66,Snail  ,17,0.23,all broken pieces
CU20,Snail Physid,3,0.035,NA
LMi08,Trichoptera,1,0.01,NA
LMi09,Trichoptera,1,0.001,NA
HF257,Trichoptera,1,0.001,NA
GH327,Trichoptera,1,0.01,NA
GH348,Trichoptera,1,0.001,NA
GH551,Trichoptera,1,0.05,NA
GH585,Trichoptera,1,0.01,NA
GH644,Trichoptera,1,0.01,NA
GH650,Trichoptera,1,0.01,NA
HM22,Trichoptera,1,0.015,NA
HM58,Trichoptera,1,0.01,parasitic worms
HM73,Trichoptera,1,0.02,parasitic worms
HM82,Trichoptera,3,0.015,NA
HM94,Trichoptera,1,0.01,NA
HM98,Trichoptera,1,0.015,NA
CU33,Trichoptera,1,0.01,NA
EG85,Trichoptera,6,0.03,NA
LG259,Trichoptera,1,0.001,NA
LG270,Trichoptera,1,0.001,NA
LG277,Trichoptera,1,0.001,NA
LG403,Trichoptera,2,0.001,NA
LG441,Trichoptera,1,0.001,NA
LG570,Trichoptera,1,0.005,NA
LG584,Trichoptera,1,0.003,NA
LG585,Trichoptera,2,0.005,NA
LG590,Trichoptera,5,0.005,NA
LG625,Trichoptera,1,0.001,NA
LG626,Trichoptera,1,0.005,NA
LG697,Trichoptera,7,0.001,NA
LG770,Trichoptera,2,0.005,NA
LG861,Trichoptera,2,0.005,NA
LMr103,Trichoptera,1,0.005,NA
LPu11,Trichoptera,1,0.01,NA
LPu19,Trichoptera,1,0.01,NA
LPu25,Trichoptera,2,0.06,NA
LPu26,Trichoptera,1,0.005,NA
LPu30,Trichoptera,1,0.01,NA
OA25,Utricularia gibba,1,0.001,small amounts mixed with detritus
AC01,Vasc Detritus,2,2,maybe bacopa and rhyncospora
MC25,Vasc Detritus,2,1,NA
SK03,Vasc Detritus,1,0.4,mostly empty
LP41,Vasc Detritus,1,0.8,cant tell any details
MC31,Vasc Detritus,1,0.4,pretty big chunk
LMr71,Vasc Plant,1,0.01,NA
MS61,Vascular Detritus,2,0.02,NA
MS79,Vascular Detritus,1,0.001,NA
LL08,Vascular Detritus,1,0.01,NA
CL13,Zygoptera,1,0.25,adult
