"","ID","MDS1","MDS2","size_class","Invasion_Status","Habitat","Season","Length","Wet_Weight"
"761","EE48",0.0113912711134112,-0.472586548816257,"E.eve1","Post-Invasion","Pond","Wet",15.6,0.117
"762","EE47",0.321123035730516,0.324414151374552,"E.eve1","Post-Invasion","Pond","Wet",22.7,0.401
"763","EE22",-0.510079992863041,-0.951446026691146,"E.eve1","Post-Invasion","Marsh","Wet",16.14,0.134
"764","EE20",0.398311459121232,0.339198642276052,"E.eve1","Post-Invasion","Marsh","Wet",15.24,0.119
"765","EE19",-0.307596936071244,0.194575434230288,"E.eve1","Post-Invasion","Pond","Wet",16.06,0.137
"766","EA01",-1.24909837084461,-0.927214992151816,"E.ame1","Post-Invasion","Marsh","Dry",156,45.604
"767","CV03",-0.118636232551354,-0.447957059652321,"C.var1","Post-Invasion","Marsh","Wet",22.43,0.354
"768","CU85",-0.648420151841184,0.346455451754244,"C.uro2","Post-Invasion","Pond","Dry",141.56,200
"769","CU83",-0.423589614402215,0.413466876095226,"C.uro1","Post-Invasion","Marsh","Dry",99.88,38.937
"770","CU82",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Marsh","Dry",65.99,10.335
"771","CU81",-0.387433781968082,0.426253758500868,"C.uro1","Post-Invasion","Marsh","Dry",54.47,6.911
"772","CU79",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Marsh","Wet",85.52,60.549
"773","CU77",-0.291722771380296,0.140136522316857,"C.uro1","Post-Invasion","Marsh","Dry",44.04,3.122
"774","CU76",-0.413579490941214,0.528514159911264,"C.uro1","Post-Invasion","Pond","Wet",59.14,8.654
"775","CU73",-0.312464426335168,0.254677840760984,"C.uro1","Post-Invasion","Pond","Wet",58.05,6.826
"776","CU72",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Pond","Wet",56.13,5.602
"777","CU71",-0.288802869177881,0.142683159750787,"C.uro1","Post-Invasion","Pond","Wet",97.38,35.078
"778","CU69",-0.336703045386614,0.331956778405941,"C.uro1","Post-Invasion","Pond","Wet",109.57,56.341
"779","CU65",-0.363092271384975,0.365050073101315,"C.uro1","Post-Invasion","Marsh","Wet",115.54,67.849
"780","CU64",-0.330047360514736,0.26844198371832,"C.uro1","Post-Invasion","Marsh","Wet",99.92,43.148
"781","CU63",-0.287941478056216,0.146265780025952,"C.uro1","Post-Invasion","Marsh","Wet",65.04,11.329
"782","CU62",-0.405806262175434,0.27685003665195,"C.uro1","Post-Invasion","Marsh","Wet",62.39,10.306
"783","CU61",-0.373898480178116,0.398574818132438,"C.uro1","Post-Invasion","Marsh","Wet",60.74,8.996
"784","CU60",-0.287878589936138,0.146326272439627,"C.uro1","Post-Invasion","Marsh","Wet",62.91,8.277
"785","CU59",-0.339630891524582,0.324633815525302,"C.uro1","Post-Invasion","Marsh","Wet",61.83,9.286
"786","CU38",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Marsh","Wet",71.62,16.036
"787","CU29",-0.300829457573916,0.202387775926957,"C.uro1","Post-Invasion","Marsh","Wet",106.26,53.048
"788","CU23",0.274102564229962,-0.513625964402945,"C.uro2","Post-Invasion","Pond","Wet",150,200
"789","CU21",-0.509565451519373,0.00426220510187715,"C.uro2","Post-Invasion","Marsh","Wet",166,150
"790","CU20",-0.307596936071244,0.194575434230288,"C.uro2","Post-Invasion","Marsh","Wet",186,250
"791","CU19",-0.470018410038347,0.560488758879233,"C.uro1","Post-Invasion","Marsh","Wet",57.91,8.063
"792","CU18",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Marsh","Wet",63.15,11.61
"793","CU17",-0.299391039160724,0.405162658537406,"C.uro2","Post-Invasion","Marsh","Wet",130.88,107.07
"794","CU15",-0.63724014802487,-0.894618762721095,"C.uro2","Post-Invasion","Marsh","Wet",184,250
"795","CU13",-0.327776317914296,0.21514734348736,"C.uro1","Post-Invasion","Marsh","Wet",101,43.284
"796","CU12",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Marsh","Wet",99.04,42.427
"797","CU11",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Marsh","Wet",56.61,7.032
"798","CU10",-0.307596936071244,0.194575434230288,"C.uro1","Post-Invasion","Pond","Wet",101.85,50.01
"799","CU09",-0.298355449964273,0.123336887466063,"C.uro2","Post-Invasion","Pond","Wet",194,300
"800","CO03",-0.367525449769387,-0.335684050991028,"C.oce1","Post-Invasion","Marsh","Wet",101.41,51.819
"801","CM08",-0.573397407447634,-0.33024849988466,"C.man1","Post-Invasion","Pond","Dry",86.1,17.723
"802","CL16",-0.742241758576842,-0.710988470697232,"C.bat1","Post-Invasion","Pond","Wet",270,210
"803","CL15",-0.648420151841184,0.346455451754244,"C.bat1","Post-Invasion","Marsh","Wet",250,250
"804","CL13",-0.671942930126193,0.329795948249654,"C.bat1","Post-Invasion","Marsh","Wet",240,240
"805","CL12",-0.854103941390733,0.719667984103908,"C.bat1","Post-Invasion","Marsh","Wet",260,290
"806","CL11",0.143262644312544,0.0425459850794462,"C.bat1","Post-Invasion","Marsh","Wet",231,200
"807","CL10",0.274102564229962,-0.513625964402945,"C.bat1","Post-Invasion","Marsh","Wet",240,250
"808","CL09",-0.814754977159569,-0.137771787460075,"C.bat1","Post-Invasion","Marsh","Wet",250,290
"809","CL07",-0.573397407447634,-0.33024849988466,"C.bat1","Post-Invasion","Marsh","Wet",230,149.13
"810","CL05",-0.777507692565681,0.930729487827915,"C.bat1","Post-Invasion","Pond","Dry",69.09,7.615
"811","CL04",-0.968990220179287,0.842890752910151,"C.bat1","Post-Invasion","Marsh","Wet",164,18.609
"812","BB15",-0.573397407447634,-0.33024849988466,"B.bel1","Post-Invasion","Marsh","Dry",60.23,2.26
"813","BB14",-0.573397407447634,-0.33024849988466,"B.bel1","Post-Invasion","Pond","Wet",61.53,3.101
"814","BB10",-1.41210279737458,0.073176766380396,"B.bel1","Post-Invasion","Pond","Dry",61.32,3.146
"815","BB09",-0.573397407447634,-0.33024849988466,"B.bel1","Post-Invasion","Pond","Dry",53.86,2.15
"816","BB06",-0.573397407447634,-0.33024849988466,"B.bel1","Post-Invasion","Pond","Wet",15.06,0.022
"817","BB02",-0.573397407447634,-0.33024849988466,"B.bel1","Post-Invasion","Pond","Wet",45.55,1.028
"818","AT03",-0.0863835277960784,-0.719993622285425,"A.gry1","Post-Invasion","Pond","Wet",16.12,0.758
"819","AT01",-0.278292321221837,-0.635826805316009,"A.gry1","Post-Invasion","Pond","Wet",8.93,0.085
"820","AN30",-0.922263220874746,-0.0447255721546777,"A.nat4","Post-Invasion","Pond","Dry",198,290
"821","AN29",-0.367525449769387,-0.335684050991028,"A.nat4","Post-Invasion","Pond","Dry",200,129.204
"822","AN28",-0.367525449769387,-0.335684050991028,"A.nat4","Post-Invasion","Pond","Dry",178,118.903
"823","AN27",-0.118636232551354,-0.447957059652321,"A.nat4","Post-Invasion","Pond","Dry",184,113.312
"824","AN26",0.274102564229962,-0.513625964402945,"A.nat3","Post-Invasion","Pond","Dry",146.46,71.766
"825","AN25",0.459238038948433,-0.821092824922466,"A.nat3","Post-Invasion","Pond","Dry",146.45,65.268
"826","AN24",-0.367525449769387,-0.335684050991028,"A.nat1","Post-Invasion","Pond","Dry",90.36,12.17
"827","AN23",-0.367525449769387,-0.335684050991028,"A.nat4","Post-Invasion","Pond","Dry",212,280
"828","AN22",0.112401544534844,-0.501850096057229,"A.nat4","Post-Invasion","Pond","Dry",210,250
"829","AN21",0.112401544534844,-0.501850096057229,"A.nat3","Post-Invasion","Pond","Dry",175,250
"830","AN20",-0.367525449769387,-0.335684050991028,"A.nat4","Post-Invasion","Marsh","Wet",192,250
"831","AN18",-1.2347009455517,0.22059727912243,"A.nat1","Post-Invasion","Marsh","Dry",92.65,21.488
"832","AN17",-0.367525449769387,-0.335684050991028,"A.nat4","Post-Invasion","Pond","Dry",188,147.136
"833","AN16",0.112401544534844,-0.501850096057229,"A.nat3","Post-Invasion","Pond","Dry",163,117.985
"834","AN15",0.274102564229962,-0.513625964402945,"A.nat3","Post-Invasion","Pond","Dry",155,93.732
"835","AN14",-0.367525449769387,-0.335684050991028,"A.nat3","Post-Invasion","Pond","Dry",148,79.21
"836","AN13",-0.367525449769387,-0.335684050991028,"A.nat2","Post-Invasion","Pond","Dry",114,39.521
"837","AN12",-0.367525449769387,-0.335684050991028,"A.nat2","Post-Invasion","Pond","Dry",107,34.58
"838","AN11",-0.367525449769387,-0.335684050991028,"A.nat2","Post-Invasion","Pond","Dry",116,46.582
"839","AN10",-0.570084372724175,-0.399737893801411,"A.nat1","Post-Invasion","Pond","Dry",80.01,13.592
"840","AN09",0.38247685154613,-0.446587531923284,"A.nat4","Post-Invasion","Pond","Dry",180,135.159
"841","AN08",-1.41210279737458,0.073176766380396,"A.nat2","Post-Invasion","Pond","Dry",134,83.349
"842","AN07",-0.588598824871369,0.668841534738375,"A.nat1","Post-Invasion","Marsh","Dry",82,13.293
"843","AN06",-0.573397407447634,-0.33024849988466,"A.nat1","Post-Invasion","Pond","Dry",77.44,10.835
"844","AN03",-0.561368531834823,0.63598326373242,"A.nat3","Post-Invasion","Pond","Wet",150,79.492
"845","AN01",-0.495413493089499,0.451027615666846,"A.nat2","Post-Invasion","Marsh","Wet",128.95,49.348
"846","AC05",-1.24909837084461,-0.927214992151816,"A.cal2","Post-Invasion","Pond","Wet",490,2100
"847","AC04",-1.11929599730785,-0.537061578031223,"A.cal2","Post-Invasion","Marsh","Wet",421,1700
"848","AC03",-1.17721894438296,-0.380426027070482,"A.cal2","Post-Invasion","Pond","Wet",440,1500
"849","AC02",-0.573397407447634,-0.33024849988466,"A.cal2","Post-Invasion","Pond","Wet",390,950
"850","AC01",-0.778417926137161,-0.0382623954484582,"A.cal2","Post-Invasion","Pond","Wet",420,1250
"851","...999",-0.566002666752735,-0.555966555011163,"G_hol2","Pre-Invasion","Marsh","Wet",28.5,0.46
"852","...998",1.16641891849874,-0.381554211242746,"G_hol2","Pre-Invasion","Marsh","Wet",22,0.18
"853","...997",0.539246076041288,-0.0645463805686875,"G_hol2","Pre-Invasion","Marsh","Wet",20,0.12
"854","...996",0.939560674413316,-0.157149888200145,"G_hol2","Pre-Invasion","Marsh","Wet",24.5,0.24
"855","...995",0.892875168079008,-0.213679707570027,"G_hol2","Pre-Invasion","Marsh","Wet",20.5,0.13
"856","...994",-0.130491977526636,-0.687741988185592,"G_hol2","Pre-Invasion","Marsh","Wet",18,0.07
"857","...993",0.293365267815064,-0.0419076454034836,"G_hol2","Pre-Invasion","Marsh","Wet",19,0.11
"858","...992",0.143262644312544,0.0425459850794462,"G_hol2","Pre-Invasion","Marsh","Wet",18.5,0.09
"859","...991",0.871808175503861,0.00695860800151113,"G_hol2","Pre-Invasion","Marsh","Wet",17.5,0.07
"860","...990",0.741979822136942,0.301138247259841,"G_hol2","Pre-Invasion","Marsh","Wet",20,0.13
"861","...989",0.585780332312812,-0.19379167661682,"G_hol2","Pre-Invasion","Marsh","Wet",17.5,0.07
"862","...988",1.32343735558933,-0.262173169277858,"G_hol2","Pre-Invasion","Marsh","Wet",22.5,0.23
"863","...987",0.327126428043728,0.67402723278836,"G_hol2","Pre-Invasion","Marsh","Wet",28,0.44
"864","...986",-0.36616943887899,-0.115334147810237,"G_hol2","Pre-Invasion","Marsh","Wet",24,0.21
"865","...985",0.612923135314646,-0.013805784052315,"G_hol2","Pre-Invasion","Marsh","Wet",25.5,0.29
"866","...984",0.286696154798783,0.0467770744342624,"G_hol2","Pre-Invasion","Marsh","Wet",18.5,0.11
"867","...983",-0.367715937260798,-0.102904811801515,"G_hol2","Pre-Invasion","Marsh","Wet",23,0.11
"868","...982",0.301269821374786,0.0567650764164717,"G_hol2","Pre-Invasion","Marsh","Wet",23.5,0.23
"869","...981",0.303934951859092,0.549841197064277,"G_hol2","Pre-Invasion","Marsh","Wet",21,0.19
"870","...980",0.27485597238917,0.0523353266818549,"G_hol2","Pre-Invasion","Marsh","Wet",26.5,0.14
"871","...979",0.449892389214632,0.0695440817858488,"G_hol2","Pre-Invasion","Marsh","Wet",25.5,0.26
"872","...978",0.146159778405889,-0.514081703329758,"G_hol2","Pre-Invasion","Marsh","Wet",21.5,0.16
"873","...977",0.624648558723154,-0.269858099524126,"G_hol2","Pre-Invasion","Marsh","Wet",19.5,0.13
"874","...976",0.28077611658481,-0.0278700783071347,"G_hol2","Pre-Invasion","Marsh","Wet",21.5,0.14
"875","...975",0.546611124214444,-0.104042629853326,"G_hol2","Pre-Invasion","Marsh","Wet",25,0.25
"876","...974",0.628465661615756,-0.0237204936085905,"G_hol2","Pre-Invasion","Marsh","Wet",27,0.31
"877","...973",-0.482792802387424,-1.08170372780945,"G_hol2","Pre-Invasion","Pond","Wet",29,0.39
"878","...972",0.266246287576163,1.13065255855585,"G_hol2","Pre-Invasion","Pond","Wet",31,0.53
"879","...971",-0.36692717111217,-1.23721934056591,"G_hol2","Pre-Invasion","Pond","Wet",33,0.61
"880","...970",0.922365777701355,0.188984614539306,"G_hol2","Pre-Invasion","Pond","Wet",22,0.28
"881","...969",1.05713383416924,-0.0329723236258622,"G_hol2","Pre-Invasion","Pond","Wet",19,0.1
"882","...968",0.60760553321852,-0.0576505159646826,"G_hol2","Pre-Invasion","Pond","Wet",20.5,0.13
"883","...967",1.05123578816378,0.146303478992428,"G_hol2","Pre-Invasion","Pond","Wet",30.5,0.51
"884","...966",0.387092759119387,-0.0242566947798349,"G_hol2","Pre-Invasion","Pond","Wet",20.5,0.13
"885","...965",1.26166157381465,-0.0884923517340771,"G_hol2","Pre-Invasion","Pond","Wet",19,0.12
"886","...964",1.18254389797314,-0.312951207089844,"G_hol2","Pre-Invasion","Pond","Wet",21,0.17
"887","...963",0.421984418587169,1.34887411100157,"G_hol2","Pre-Invasion","Pond","Wet",23.5,0.22
"888","...962",0.713705930665181,-1.6092211012355,"G_hol2","Pre-Invasion","Pond","Wet",24.5,0.22
"889","...961",-0.48045217092405,-0.889740622457282,"G_hol2","Pre-Invasion","Pond","Wet",23.5,0.19
"890","...960",0.0664216254546258,-1.10187902152722,"G_hol2","Pre-Invasion","Pond","Wet",25.5,0.31
"891","...959",1.56933579854937,-0.447034832576458,"G_hol2","Pre-Invasion","Pond","Wet",28.5,0.33
"892","...958",0.161227759203832,0.122706491888945,"G_hol2","Pre-Invasion","Pond","Wet",19,0.11
"893","...957",1.02892109459047,1.22323707153444,"G_hol2","Pre-Invasion","Pond","Wet",24,0.23
"894","...956",-0.412998087795814,-1.21165289434147,"G_hol2","Pre-Invasion","Pond","Wet",20,0.13
"895","...955",1.24016764477046,0.521269152478214,"G_hol2","Pre-Invasion","Pond","Wet",20,0.12
"896","...954",0.962341725364219,0.876542290860246,"G_hol2","Pre-Invasion","Pond","Wet",18,0.11
"897","...953",1.31779509217058,-0.109170183367032,"G_hol2","Pre-Invasion","Pond","Wet",19,0.1
"898","...952",0.0785670102934666,0.961591472777006,"G_hol2","Pre-Invasion","Pond","Wet",20.5,0.12
"899","...951",1.4217186489178,0.464581646881162,"G_hol2","Pre-Invasion","Pond","Wet",23,0.2
"900","...950",1.04309983659571,-0.182987218625927,"G_hol2","Pre-Invasion","Pond","Wet",32,0.66
"901","...949",-0.563266215949542,-1.0502184639856,"G_hol2","Pre-Invasion","Pond","Wet",19.5,0.11
"902","...948",0.187881039183788,-0.0129576297552401,"G_hol1","Pre-Invasion","Marsh","Dry",17,0.0762
"903","...947",0.347489671057821,-0.383712346131283,"G_hol1","Pre-Invasion","Marsh","Dry",14.8,0.0553
"904","...946",0.36124347821381,-0.214891963033356,"G_hol1","Pre-Invasion","Marsh","Dry",16,0.0626
"905","...945",0.436285071423729,-0.132572710358666,"G_hol1","Pre-Invasion","Marsh","Dry",13.9,0.0423
"906","...944",0.287027872285609,-0.0288592706551493,"G_hol1","Pre-Invasion","Marsh","Dry",15.9,0.0688
"907","...943",0.399873983424476,-0.298132761116888,"G_hol1","Pre-Invasion","Marsh","Dry",14.1,0.0538
"908","...942",0.173672847495116,0.00143176056505407,"G_hol1","Pre-Invasion","Marsh","Dry",13.2,0.04
"909","...941",0.433756071058384,-0.358161882338915,"G_hol1","Pre-Invasion","Marsh","Dry",11.8,0.0305
"910","...940",0.368967205014297,-0.272434682035303,"G_hol1","Pre-Invasion","Marsh","Dry",11.2,0.0283
"911","...939",0.399357994120911,-0.360041527359904,"G_hol1","Pre-Invasion","Marsh","Dry",12.8,0.0352
"912","...938",0.474207290718722,-0.091064141117891,"G_hol1","Pre-Invasion","Marsh","Dry",14.3,0.045
"913","...937",0.730430383637835,0.445719568957264,"G_hol1","Pre-Invasion","Marsh","Dry",14.9,0.0556
"914","...936",0.332896334604072,-0.28656041286957,"G_hol1","Pre-Invasion","Marsh","Dry",17,0.0745
"915","...935",0.529751431691639,-0.0599766029980423,"G_hol1","Pre-Invasion","Marsh","Dry",16.7,0.0647
"916","...934",0.15948940313701,0.0220626063554888,"G_hol1","Pre-Invasion","Marsh","Dry",14.7,0.0564
"917","...933",0.364199546636285,-0.402660586112277,"G_hol1","Pre-Invasion","Marsh","Dry",16.5,0.0733
"918","...932",0.221372756536154,0.0127453472853382,"G_hol1","Pre-Invasion","Marsh","Dry",16.5,0.0679
"919","...931",0.347802518038485,0.0225318194530455,"G_hol1","Pre-Invasion","Marsh","Dry",14.6,0.0572
"920","...930",0.331121671076406,-0.30366218677018,"G_hol1","Pre-Invasion","Marsh","Dry",12.2,0.0318
"921","...929",0.367932114685887,-0.363869643431849,"G_hol1","Pre-Invasion","Marsh","Dry",10.5,0.0352
"922","...928",0.427635068522336,-0.177012719862964,"G_hol1","Pre-Invasion","Marsh","Dry",11.2,0.0235
"923","...927",0.326603726544253,-0.172160498248859,"G_hol1","Pre-Invasion","Marsh","Dry",13.8,0.0427
"924","...926",0.459238038948433,-0.821092824922466,"G_hol1","Pre-Invasion","Marsh","Dry",14,0.0589
"925","...925",0.187995994709013,-0.466349212368833,"G_hol1","Pre-Invasion","Pond","Dry",14,0.0462
"926","...924",0.191042559835754,-0.464252695007311,"G_hol1","Pre-Invasion","Pond","Dry",16,0.0689
"927","...923",0.169020679205045,-0.473799007427688,"G_hol1","Pre-Invasion","Pond","Dry",13,0.0388
"928","...922",0.191042559835754,-0.464252695007311,"G_hol1","Pre-Invasion","Pond","Dry",14.5,0.05
"929","...921",0.621028226582471,-0.566759891886682,"G_hol1","Pre-Invasion","Pond","Dry",16.5,0.0769
"930","...920",0.169020679205045,-0.473799007427688,"G_hol1","Pre-Invasion","Pond","Dry",15.5,0.0525
"931","...919",0.187995994709013,-0.466349212368833,"G_hol1","Pre-Invasion","Pond","Dry",14.5,0.05
"932","...918",-0.367525449769387,-0.335684050991028,"G_hol1","Pre-Invasion","Pond","Dry",13,0.0387
"933","...917",0.0623897350402613,-0.280065565530515,"G_hol1","Pre-Invasion","Pond","Dry",17,0.09
"934","...916",-0.367525449769387,-0.335684050991028,"G_hol1","Pre-Invasion","Pond","Dry",17,0.0944
"935","...915",0.202665748537658,-0.465428054899471,"G_hol1","Pre-Invasion","Pond","Dry",14.5,0.045
"936","...914",0.196763454050281,-0.464165247326814,"G_hol1","Pre-Invasion","Pond","Dry",15,0.0628
"937","...913",-0.367525449769387,-0.335684050991028,"G_hol1","Pre-Invasion","Pond","Dry",14,0.0428
"938","...912",0.614624675589723,-0.451507225771622,"G_hol1","Pre-Invasion","Pond","Dry",16.5,0.07
"939","...911",0.290197651107158,-0.445389602642991,"G_hol1","Pre-Invasion","Pond","Dry",14.5,0.0478
"940","...910",0.366848207752029,-0.316889345875355,"G_hol1","Pre-Invasion","Pond","Dry",15,0.062
"941","...909",0.232450560300348,0.00703910539349733,"G_hol1","Pre-Invasion","Pond","Dry",14,0.0387
"942","...908",0.169020679205045,-0.473799007427688,"G_hol1","Pre-Invasion","Pond","Dry",13.5,0.0362
"943","...907",-0.367525449769387,-0.335684050991028,"G_hol1","Pre-Invasion","Pond","Dry",12.5,0.0275
"944","...906",0.204409236673426,-0.158310019540469,"G_hol1","Pre-Invasion","Pond","Dry",16.5,0.0744
"945","...905",0.169020679205045,-0.473799007427688,"G_hol1","Pre-Invasion","Pond","Dry",15.5,0.0494
"946","...904",-0.367525449769387,-0.335684050991028,"G_hol1","Pre-Invasion","Pond","Dry",15,0.0595
"947","...903",0.187995994709013,-0.466349212368833,"G_hol1","Pre-Invasion","Pond","Dry",14,0.0407
"948","...902",0.247398110293727,-0.527587182428617,"G_hol1","Pre-Invasion","Pond","Dry",15,0.0562
"949","...901",0.196869218726945,-0.463898428170572,"G_hol1","Pre-Invasion","Pond","Dry",16,0.0682
"950","...900",0.9643358764252,-0.0459992833995687,"G_hol1","Pre-Invasion","Marsh","Wet",16,0.07
"951","...899",1.17521843407053,-0.121541503186269,"G_hol1","Pre-Invasion","Marsh","Wet",14.5,0.04
"952","...898",0.175654835480543,0.134855617433446,"G_hol1","Pre-Invasion","Marsh","Wet",14,0.04
"953","...897",0.373913866170353,-0.241548607953365,"G_hol1","Pre-Invasion","Marsh","Wet",15,0.05
"954","...896",0.63507844765019,-0.32025690907555,"G_hol1","Pre-Invasion","Marsh","Wet",13,0.03
"955","...895",0.209504376969082,0.0262966511407351,"G_hol1","Pre-Invasion","Marsh","Wet",13.5,0.04
"956","...894",0.659362486564006,-0.109172015765942,"G_hol1","Pre-Invasion","Marsh","Wet",12,0.03
"957","...893",0.679398045391396,-0.280821609402777,"G_hol1","Pre-Invasion","Marsh","Wet",13,0.03
"958","...892",0.645919651294542,-0.200088607970236,"G_hol1","Pre-Invasion","Marsh","Wet",16,0.06
"959","...891",0.494798145253255,-0.113124955856727,"G_hol1","Pre-Invasion","Marsh","Wet",15.5,0.04
